1,2,4,8,12,16,20,24
0.000146,0.000108,5.10E-05,4.20E-05,4.00E-05,3.50E-05,3.30E-05,3.30E-05
0.000154,0.000125,6.60E-05,4.10E-05,3.90E-05,3.70E-05,3.10E-05,3.50E-05
0.000131,0.000122,7.00E-05,4.70E-05,2.90E-05,3.60E-05,3.50E-05,3.60E-05
0.000135,0.000106,6.80E-05,4.50E-05,2.80E-05,3.60E-05,3.10E-05,3.50E-05
0.000157,0.000115,6.70E-05,4.70E-05,4.00E-05,3.60E-05,3.10E-05,3.30E-05
0.000149,0.000121,7.00E-05,4.80E-05,3.80E-05,3.50E-05,3.00E-05,3.20E-05
0.000132,0.000125,6.30E-05,4.40E-05,3.80E-05,3.60E-05,3.00E-05,3.40E-05
0.00014,0.000125,6.90E-05,4.60E-05,3.90E-05,3.90E-05,2.90E-05,3.30E-05
0.000145,0.000123,5.90E-05,4.60E-05,2.90E-05,3.70E-05,3.30E-05,3.20E-05
0.000148,0.00012,6.90E-05,4.50E-05,3.90E-05,3.40E-05,3.10E-05,3.50E-05
0.00014,0.00012,6.90E-05,4.70E-05,3.80E-05,3.70E-05,3.00E-05,4.20E-05
0.000148,0.000124,6.80E-05,4.60E-05,3.90E-05,3.60E-05,3.70E-05,3.30E-05
0.000158,0.000118,7.00E-05,4.70E-05,3.90E-05,3.50E-05,3.30E-05,3.50E-05
0.00014,9.80E-05,6.70E-05,4.60E-05,2.70E-05,3.60E-05,3.00E-05,3.20E-05
0.000141,0.000137,6.80E-05,4.60E-05,3.70E-05,3.70E-05,3.00E-05,3.30E-05
0.000139,0.000126,7.10E-05,4.90E-05,3.90E-05,3.60E-05,3.10E-05,3.40E-05
0.000157,0.000128,7.00E-05,4.60E-05,5.00E-05,3.90E-05,3.00E-05,3.20E-05
0.000148,0.000122,6.70E-05,4.60E-05,3.70E-05,3.80E-05,2.90E-05,3.70E-05
0.000136,8.00E-05,6.90E-05,3.60E-05,3.70E-05,3.80E-05,3.20E-05,3.40E-05
0.000298,8.30E-05,4.80E-05,3.70E-05,3.90E-05,3.60E-05,2.80E-05,3.30E-05
0.000155,0.000121,6.90E-05,3.90E-05,3.70E-05,3.70E-05,3.20E-05,3.30E-05
0.000343,0.000126,6.60E-05,3.70E-05,3.00E-05,3.60E-05,2.90E-05,3.20E-05
0.00016,0.000121,6.70E-05,3.50E-05,3.90E-05,4.40E-05,3.20E-05,3.60E-05
0.000148,0.00012,6.60E-05,3.50E-05,3.90E-05,3.60E-05,2.70E-05,3.30E-05
0.000157,0.000135,6.80E-05,4.70E-05,3.70E-05,3.80E-05,3.00E-05,3.40E-05
0.000147,0.000118,6.60E-05,4.50E-05,3.70E-05,3.70E-05,3.20E-05,4.20E-05
0.000146,0.000119,6.70E-05,4.70E-05,3.70E-05,3.80E-05,3.30E-05,3.60E-05
0.000168,0.000124,6.60E-05,4.00E-05,3.80E-05,3.60E-05,3.10E-05,3.70E-05
0.000146,0.000112,6.30E-05,4.40E-05,2.90E-05,3.50E-05,3.00E-05,3.50E-05
0.000156,0.000122,6.90E-05,4.10E-05,3.80E-05,3.80E-05,3.10E-05,3.50E-05
0.000139,0.000119,7.00E-05,4.50E-05,3.80E-05,3.50E-05,3.40E-05,3.40E-05
0.000148,0.000124,6.70E-05,4.70E-05,3.70E-05,3.70E-05,3.10E-05,3.50E-05
0.000141,0.000122,6.80E-05,4.60E-05,3.80E-05,3.80E-05,3.10E-05,3.40E-05
0.000149,0.000119,7.00E-05,4.60E-05,3.90E-05,3.70E-05,3.20E-05,3.60E-05
0.000131,0.000113,6.90E-05,4.70E-05,3.90E-05,3.60E-05,3.20E-05,3.40E-05
0.00014,0.000122,6.90E-05,4.60E-05,3.70E-05,3.70E-05,2.90E-05,3.70E-05
0.000132,0.000122,6.40E-05,3.60E-05,3.90E-05,3.50E-05,3.30E-05,3.20E-05
0.000149,0.000121,6.50E-05,4.50E-05,3.70E-05,3.70E-05,3.20E-05,3.30E-05
0.000144,0.000121,6.20E-05,4.40E-05,3.90E-05,3.40E-05,3.00E-05,3.20E-05
0.000149,0.00012,5.50E-05,4.60E-05,3.70E-05,3.60E-05,3.10E-05,3.30E-05
0.000144,0.00012,6.80E-05,4.60E-05,3.80E-05,3.40E-05,3.20E-05,3.80E-05
0.000149,0.000126,6.80E-05,4.60E-05,3.80E-05,3.80E-05,3.20E-05,3.40E-05
0.000132,0.000135,6.60E-05,4.30E-05,3.70E-05,3.60E-05,3.20E-05,3.30E-05
0.00015,0.000122,6.80E-05,4.20E-05,3.70E-05,3.50E-05,3.40E-05,4.00E-05
0.000143,0.000123,6.80E-05,4.70E-05,2.90E-05,3.60E-05,3.10E-05,3.50E-05
0.000147,0.000134,6.70E-05,4.20E-05,3.20E-05,3.70E-05,2.90E-05,3.40E-05
0.000132,0.000118,6.70E-05,4.50E-05,3.70E-05,3.70E-05,3.00E-05,3.50E-05
0.000135,0.00012,7.00E-05,4.50E-05,3.40E-05,3.70E-05,3.00E-05,3.60E-05
0.000131,0.000129,6.90E-05,4.50E-05,5.20E-05,3.70E-05,3.10E-05,3.70E-05
0.000153,0.000102,4.80E-05,4.50E-05,2.90E-05,3.50E-05,3.20E-05,3.80E-05
0.000143,0.000127,6.90E-05,4.40E-05,3.80E-05,3.70E-05,3.00E-05,3.60E-05
0.00016,0.000121,6.60E-05,4.30E-05,3.00E-05,3.80E-05,3.00E-05,3.70E-05
0.000153,0.000112,6.70E-05,4.30E-05,3.80E-05,3.70E-05,3.10E-05,3.30E-05
0.000147,0.000115,6.80E-05,4.30E-05,3.80E-05,3.40E-05,3.60E-05,3.70E-05
0.000145,0.000132,6.90E-05,4.40E-05,3.80E-05,3.50E-05,3.20E-05,3.50E-05
0.000135,0.000128,6.70E-05,4.40E-05,3.80E-05,3.40E-05,3.00E-05,3.60E-05
0.000132,0.000114,4.80E-05,4.60E-05,3.90E-05,3.50E-05,3.10E-05,3.50E-05
0.000149,0.000115,6.80E-05,4.90E-05,3.90E-05,3.50E-05,3.20E-05,3.80E-05
0.000132,0.000126,6.60E-05,4.50E-05,3.00E-05,3.30E-05,3.00E-05,3.60E-05
0.000149,0.00011,6.60E-05,4.40E-05,3.90E-05,3.50E-05,3.20E-05,3.60E-05
0.000131,0.000115,6.90E-05,4.50E-05,3.80E-05,3.70E-05,3.00E-05,3.90E-05
0.000135,8.80E-05,6.80E-05,4.60E-05,3.80E-05,3.80E-05,2.90E-05,3.50E-05
0.000337,0.000123,4.90E-05,4.50E-05,3.70E-05,3.70E-05,3.10E-05,3.60E-05
0.000163,0.000122,6.50E-05,4.60E-05,3.60E-05,3.60E-05,3.00E-05,3.70E-05
0.000144,0.000108,6.70E-05,4.50E-05,3.80E-05,3.70E-05,3.20E-05,3.80E-05
0.000149,0.000119,6.90E-05,4.30E-05,4.00E-05,3.70E-05,3.20E-05,3.80E-05
0.000132,0.000124,6.60E-05,4.60E-05,3.80E-05,3.70E-05,2.80E-05,3.80E-05
0.000146,0.000119,7.00E-05,4.30E-05,3.80E-05,3.50E-05,2.80E-05,3.70E-05
0.000132,0.000128,6.90E-05,4.30E-05,4.00E-05,3.80E-05,3.40E-05,3.50E-05
0.000147,0.000124,6.60E-05,4.60E-05,3.80E-05,3.60E-05,3.10E-05,3.80E-05
0.000146,0.000195,6.90E-05,3.90E-05,3.70E-05,3.50E-05,3.20E-05,3.60E-05
0.000313,0.000193,6.70E-05,4.50E-05,3.60E-05,3.60E-05,3.10E-05,3.70E-05
0.000145,0.000122,6.80E-05,4.40E-05,3.60E-05,3.60E-05,3.00E-05,3.50E-05
,,,,,,,
,,,,,,,
2,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
4,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
8,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
16,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
20,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
24,,,,,,,
