1,2,4,8,12,16,20,24
 16.6179,8.65194,4.49365,2.38453,1.58348,1.20247,0.957132,0.913062
 17.2012,8.54465,4.45287,2.37306,1.58821,1.19422,0.955892,0.812287
 17.4225,8.46883,4.49234,2.37805,1.58369,1.19469,0.980444,0.801898
 17.0573,8.59615,4.46661,2.3711,1.58305,1.19401,0.953588,0.803263
 17.1699,8.54247,4.49894,2.37575,1.58683,1.21287,0.952991,0.862717
 17.2229,8.61408,4.57324,2.37651,1.59094,1.1994,0.954072,0.809472
 17.0799,8.52501,4.60332,2.37068,1.58441,1.19639,0.952789,0.802743
 16.9484,8.75958,4.4618,2.38353,1.58723,1.20101,0.949763,0.894322
 17.0632,8.69728,4.47644,2.37304,1.58869,1.20635,0.951148,0.802438
 17.2643,8.59478,4.48397,2.36932,1.58423,1.21677,0.952261,0.80248
 16.9704,8.86097,4.54067,2.38042,1.58818,1.20534,0.952245,0.802561
 16.9671,8.8916,4.54755,2.38516,1.58592,1.20692,0.953641,0.80302
 17.4759,8.70877,4.50238,2.36844,1.58156,1.19908,0.950728,0.80158
 17.1413,8.69221,4.48443,2.38058,1.58571,1.2042,0.952982,0.802084
 17.1558,8.49278,4.48773,2.37014,1.58361,1.20402,0.968253,0.803577
 17.2767,8.57964,4.52784,2.36619,1.5841,1.25698,0.952847,0.802174
 17.5361,8.49487,4.45026,2.37677,1.58995,1.2267,0.954304,0.802347
 16.9478,8.61332,4.46446,2.38122,1.58168,1.21051,0.982506,0.800413
 16.9311,8.50723,4.43221,2.37489,1.58198,1.23868,0.951939,0.799581
 16.9834,8.5035,4.47425,2.37193,1.58762,1.43135,0.953289,0.802828
 17.0073,8.52657,4.44699,2.37127,1.58461,1.20593,0.957883,0.803716
 17.0179,8.54768,4.52564,2.3679,1.58569,1.20475,0.952929,0.808012
 17.107,8.79422,4.50133,2.37739,1.58429,1.20197,0.951272,0.807667
 17.2281,8.59048,4.50291,2.38077,1.5871,1.20367,0.952955,0.801986
 17.0725,8.55945,4.48583,2.375,1.58516,1.20568,0.953719,0.802383
 17.2826,8.53348,4.44438,2.38008,1.58792,1.20374,0.954518,0.802404
 17.1286,8.53793,4.51705,2.37767,1.58934,1.20425,0.953017,0.803591
 16.9396,8.54824,4.45894,2.3758,1.58615,1.20357,0.951742,0.802386
 17.1624,8.48948,4.51427,2.3798,1.58784,1.20406,0.954582,0.804546
 17.0754,8.51766,4.45022,2.37961,1.59081,1.20217,0.951797,1.23477
 17.2275,8.4561,4.46173,2.37937,1.58371,1.20139,0.955163,1.24654
 17.0233,8.53244,4.44046,2.37465,1.58547,1.20125,0.951859,1.02311
 16.9645,8.52465,4.44502,2.37918,1.58336,1.20256,0.951611,1.29641
 17.1342,8.52307,4.43988,2.37067,1.58659,1.20298,0.952883,1.30244
 17.2032,8.63134,4.44306,2.37411,1.5841,1.2006,0.952796,1.30614
 17.1785,8.60944,4.462,2.37348,1.58753,1.19631,0.952313,1.41158
 17.1,8.62249,4.50361,2.3746,1.58388,1.20192,0.952302,1.27431
 17.2404,8.45432,4.55924,2.37978,1.58476,1.19638,0.952279,1.20842
 17.1706,8.638,4.43258,2.3785,1.5831,1.20124,0.955188,0.924331
 17.0572,8.5181,4.4572,2.37599,1.58213,1.19933,0.95272,0.868745
 17.0083,8.56113,4.50631,2.36195,1.5824,1.20209,0.952384,0.829024
 17.1796,8.66374,4.5035,2.37896,1.58849,1.19859,0.951152,0.827676
 16.9067,8.44401,4.44076,2.37678,1.58698,1.2003,0.951371,0.820274
 17.037,8.47242,4.55278,2.37152,1.58738,1.19722,0.952382,0.837061
 16.8759,8.45536,4.39829,2.37528,1.58401,1.19731,0.953744,0.977137
 16.9913,8.521,4.43562,2.37866,1.58238,1.19796,0.952427,0.968744
 16.8488,8.47218,4.4782,2.38065,1.58625,1.19632,0.95224,0.852079
 16.9485,8.50356,4.46302,2.38358,1.58775,1.20143,0.953668,0.809805
 16.9154,8.49984,4.49718,2.37726,1.58321,1.19941,0.95364,0.807902
 17.0573,8.56633,4.49075,2.36467,1.58766,1.20289,0.953676,0.807683
 17.1216,8.47852,4.47574,2.37028,1.58441,1.20339,0.952061,0.810084
